action,label,regret,note,trial,optimal_action,Q_value_0,Q_value_1,Q_value_2,Q_value_3,Q_value_4,U_value_0,U_value_1,U_value_2,U_value_3,U_value_4,UCB_value_0,UCB_value_1,UCB_value_2,UCB_value_3,UCB_value_4
2,1,-0.4,action = 2,69,4,0.35464,0.31574,0.32179,0.3276,0.34932,5.49941781349732,5.49941781349732,5.707015418018263,5.49941781349732,5.49941781349732,55.34881813497321,55.3099181349732,57.39194418018263,55.3217781349732,55.3434981349732
0,0,0.6,action = 0,70,4,0.3779,0.34907,0.34369,0.35485,0.36099,5.508754206722806,5.508754206722806,5.508754206722806,5.508754206722806,5.508754206722806,55.465442067228054,55.436612067228054,55.43123206722806,55.442392067228056,55.44853206722806
4,0,0.6,action = 4,71,4,0.3835,0.34369,0.33773,0.36598,0.37772,5.330839230525606,5.517942701685728,5.517942701685728,5.517942701685728,5.517942701685728,53.691892305256054,55.52311701685728,55.517157016857276,55.545407016857276,55.55714701685727
3,1,-0.4,action = 3,72,4,0.3387,0.33812,0.33797,0.34907,0.3606,5.339577553769094,5.526987725345467,5.526987725345467,5.526987725345467,5.339577553769094,53.73447553769094,55.60799725345467,55.60784725345467,55.61894725345467,53.756375537690936
2,0,0.6,action = 2,73,4,0.34426,0.34308,0.34354,0.33949,0.34498,5.348181361200587,5.5358935119149555,5.5358935119149555,5.348181361200587,5.348181361200587,53.82607361200587,55.70201511914956,55.702475119149554,53.82130361200587,53.82679361200587
1,1,-0.4,action = 1,74,4,0.35442,0.33819,0.33752,0.35528,0.34466,5.356654567812113,5.5446641137958395,5.356654567812113,5.356654567812113,5.356654567812113,53.92096567812113,55.78483113795839,53.90406567812113,53.92182567812113,53.91120567812113
3,1,-0.4,action = 3,75,4,0.37176,0.3602,0.34865,0.3779,0.3606,5.365000922778933,5.365000922778933,5.365000922778933,5.365000922778933,5.365000922778933,54.02176922778933,54.010209227789325,53.998659227789325,54.02790922778932,54.010609227789324
0,1,-0.4,action = 0,76,4,0.36137,0.35123,0.33371,0.36638,0.35054,5.373224018614707,5.373224018614707,5.373224018614707,5.20260189327158,5.373224018614707,54.09361018614707,54.08347018614707,54.06595018614707,52.3923989327158,54.08278018614707
4,1,-0.4,action = 4,77,4,0.38964,0.37247,0.36638,0.3835,0.37772,5.210447861614797,5.381327299706726,5.381327299706726,5.210447861614797,5.381327299706726,52.494118616147965,54.18574299706726,54.17965299706726,52.48797861614796,54.190992997067255
1,0,0.6,action = 1,78,4,0.38407,0.35445,0.33519,0.38485,0.36906,5.218181019131737,5.389314070280792,5.389314070280792,5.218181019131737,5.218181019131737,52.56588019131737,54.24759070280791,54.22833070280791,52.56666019131737,52.550870191317365
2,0,0.6,action = 2,79,4,0.40771,0.3847,0.37804,0.39574,0.36638,5.225804436617762,5.225804436617762,5.397187501840644,5.225804436617762,5.225804436617762,52.665754366177616,52.64274436617762,54.34991501840644,52.65378436617762,52.624424366177614
1,1,-0.4,action = 1,80,4,0.3835,0.38946,0.36616,0.38946,0.38368,5.233321063094726,5.233321063094726,5.233321063094726,5.233321063094726,5.233321063094726,52.71671063094726,52.72267063094726,52.699370630947264,52.72267063094726,52.71689063094726
3,0,0.6,action = 3,81,4,0.40761,0.42005,0.37772,0.41953,0.41953,5.240733732111989,5.084258618927681,5.240733732111989,5.240733732111989,5.240733732111989,52.814947321119895,51.26263618927681,52.78505732111989,52.8268673211199,52.8268673211199
4,1,-0.4,action = 4,82,4,0.40747,0.40151,0.3779,0.38964,0.40789,5.248045167647215,5.091351753407864,5.248045167647215,5.091351753407864,5.248045167647215,52.887921676472146,51.31502753407864,52.85835167647214,51.303157534078636,52.888341676472145
0,1,-0.4,action = 0,83,4,0.40151,0.39574,0.3779,0.38964,0.40151,5.255257989636989,5.098349218694756,5.255257989636989,5.098349218694756,5.098349218694756,52.95408989636989,51.37923218694756,52.93047989636988,51.373132186947565,51.38500218694757
2,1,-0.4,action = 2,84,4,0.41953,0.41343,0.38946,0.41953,0.40747,5.1052534605985125,5.1052534605985125,5.262374719164668,5.1052534605985125,5.1052534605985125,51.472064605985125,51.46596460598512,53.01320719164668,51.472064605985125,51.46000460598512
0,0,0.6,action = 0,85,4,0.41967,0.38368,0.37772,0.40137,0.39542,5.112066833752324,5.112066833752324,5.112066833752324,5.112066833752324,5.112066833752324,51.54033833752324,51.50434833752323,51.49838833752323,51.522038337523234,51.516088337523236
4,1,-0.4,action = 4,86,4,0.42572,0.3835,0.38964,0.40183,0.40779,4.974571350387609,5.118791606051269,5.118791606051269,5.118791606051269,5.118791606051269,50.17143350387609,51.57141606051268,51.577556060512684,51.58974606051268,51.59570606051268
